target_id	length	eff_length	est_counts	tpm
YAL033W	522	300.84	367	23.8622
YAL032C	1140	917.178	1241	26.4665
YAL031W-A	309	108.305	3	0.541818
YAL031C	2283	2060.18	1869	17.7453
YAL030W	354	144.483	480	64.9836
YAL029C	4416	4193.18	11942	55.7074
YAL028W	1587	1364.18	869	12.4603
YAL027W	786	563.293	440	15.2791
YAL026C-A	438	220.166	526.855	46.8081
YAL026C	4068	3845.18	8085.14	41.1292
YAL025C	921	698.178	3658	102.484
YAL024C	4308	4085.18	3077	14.7331
YAL023C	2280	2057.18	18819	178.938
YAL022C	1554	1331.18	1981	29.109
YAL021C	2514	2291.18	13772	117.576
YAL020C	1002	779.178	369	9.26336
YAL019W-A	570	348.095	13	0.730507
YAL019W	3396	3173.18	8737	53.8576
YAL018C	978	755.178	7	0.181312
YAL017W	4071	3848.18	4926	25.0391
YAL016C-B	186	30.9096	0	0
YAL016C-A	315	113.047	10	1.73029
YAL016W	1908	1685.18	5235	60.7645
YAL015C	1200	977.178	418	8.36723
YAL014C	768	545.293	1653	59.2955
YAL013W	1218	995.178	1789	35.1632
YAL012W	1185	962.178	17096	347.551
YAL011W	1878	1655.18	632	7.46881
YAL010C	1482	1259.18	1466	22.7733
YAL009W	780	557.293	641	22.4985
YAL008W	597	374.622	617	32.216
YAL007C	648	425.345	2944	135.387
YAL005C	1929	1706.18	54527.1	625.125
YAL004W	648	425.345	0	0
YAL003W	621	398.469	16788	824.106
YAL002W	3825	3602.18	3546	19.2554
YAL001C	3483	3260.18	1934	11.6036
YAR002W	1620	1397.18	4553	63.7419
YAR002C-A	660	437.345	2664	119.149
YAR003W	1281	1058.18	944	17.4499
YAR007C	1866	1643.18	3551	42.2712
YAR008W	828	605.178	272	8.79153
YAR009C	3591	3368.18	24633.1	143.055
YAR010C	1323	1100.18	9317.84	165.665
YAR014C	2130	1907.18	3370	34.5635
YAR015W	921	698.178	2062	57.7699
YAR018C	1308	1085.18	1211	21.8284
YAR019C	2925	2702.18	2118	15.3317
YAR019W-A	333	127.148	11	1.69224
YAR020C	168	25.1318	9	7.00484
YAR023C	540	318.593	179	10.99
YAR027W	708	485.345	1785	71.9394
YAR028W	705	482.345	1061	43.0266
YAR029W	225	50.1772	135	52.6267
YAR030C	342	134.769	13	1.88683
YAR031W	897	674.178	96.9775	2.81368
YAR033W	705	482.345	456.269	18.503
YAR035W	2064	1841.18	359	3.81397
YAR035C-A	81	18.45	0	0
YAR042W	3567	3344.18	10495	61.3864
YAR047C	321	117.697	13	2.16051
YAR050W	4614	4391.18	1297.19	5.77831
YAR053W	297	98.7211	23	4.55719
YAR060C	336	129.63	41	6.18666
YAR061W	1006	783.178	36.0632	0.900705
YAR064W	300	101	0	0
YAR066W	612	389.469	9.66667	0.485493
YAR068W	486	265.778	0	0
YAR069C	294	96.4534	0	0
YAR070C	300	101	3	0.581004
YAR071W	1404	1181.18	196.831	3.25955
YAR073W	1212	989.178	18.2941	0.361756
YAR075W	474	254.431	1.00984	0.0776358
YBL113C	2379	2156.18	1965.78	17.8332
YBL113W-A	483	262.964	0	0
YBL112C	318	115.454	10.0175	1.69718
YBL111C	2004	1781.18	15.4944	0.170156
YBL109W	336	129.63	24.0039	3.62205
YBL108C-A	129	16.5827	0	0
YBL108W	306	105.844	0	0
YBL107W-A	105	14.6847	5.06027	6.74044
YBL107C	591	368.622	365	19.3683
YBL106C	3033	2810.18	7525	52.3783
YBL105C	3456	3233.18	7566	45.7737
YBL104C	3117	2894.18	2191	14.808
YBL103C	1461	1238.18	1724	27.2354
YBL102W	648	425.345	1248	57.3922
YBL101C	3354	3131.18	6095	38.0754
YBL100W-C	120	14.8462	0	0
YBL100W-A	1317	1094.18	3.91241	0.0699416
YBL100W-B	5313	5090.18	4320.49	16.6027
YBL100C	315	113.047	0	0
YBL099W	1638	1415.18	15338	212
YBL098W	1383	1160.18	1023	17.2477
YBL097W	2265	2042.18	1219	11.6759
YBL096C	309	108.305	4	0.722424
YBL095W	813	590.178	389	12.8927
YBL094C	333	127.148	12	1.84608
YBL093C	663	440.345	3087	137.127
YBL092W	393	178.332	57042	6256.68
YBL091C-A	528	306.688	101	6.44176
YBL091C	1266	1043.18	6013	112.749
YBL090W	534	312.625	304	19.0208
YBL089W	1380	1157.18	924	15.6189
YBL088C	8364	8141.18	4857	11.6697
YBL087C	414	197.663	5301.38	524.617
YBL086C	1401	1178.18	569	9.4467
YBL085W	2943	2720.18	7645	54.9742
YBL084C	2277	2054.18	1794	17.083
YBL083C	426	208.751	93.0383	8.71789
YBL082C	1377	1154.18	1044.96	17.7095
YBL081W	1107	884.178	4085	90.3715
YBL080C	1626	1403.18	653	9.10289
YBL079W	4509	4286.18	16237	74.0994
YBL078C	354	144.483	346	46.8424
YBL077W	432	214.363	3	0.273747
YBL076C	3219	2996.18	48657	317.656
YBL075C	1950	1727.18	1243	14.0771
YBL074C	1068	845.178	545	12.6133
YBL073W	312	110.656	0	0
YBL072C	603	380.584	25339.2	1302.33
YBL071C-B	99	16.2576	12	14.4379
YBL071W-A	249	64.9958	255	76.7422
YBL071C	309	108.305	2	0.361212
YBL070C	321	117.697	0	0
YBL069W	1290	1067.18	903.53	16.5609
YBL068W-A	237	57.3199	446.47	152.358
YBL068W	981	758.178	1494	38.5441
YBL067C	2244	2021.18	5281	51.1082
YBL066C	3447	3224.18	3472	21.0639
YBL065W	345	137.108	1	0.142665
YBL064C	786	563.293	1191	41.3577
YBL063W	3336	3113.18	1653	10.386
YBL062W	381	167.497	3	0.350344
YBL061C	2091	1868.18	2472	25.8827
YBL060W	2064	1841.18	1233	13.0992
YBL059C-A	330	124.702	469	73.5665
YBL059W	582	360.06	175	9.50698
YBL058W	1272	1049.18	5431	101.253
YBL057C	627	404.429	860	41.5945
YBL056W	1407	1184.18	5068	83.7141
YBL055C	1257	1034.18	1204	22.7725
YBL054W	1578	1355.18	5237	75.5902
YBL053W	375	162.079	25	3.01712
YBL052C	2496	2273.18	2744	23.6118
YBL051C	2007	1784.18	13847	151.809
YBL050W	879	656.178	1277	38.067
YBL049W	417	200.46	113	11.0263
YBL048W	312	110.656	2	0.353535
YBL047C	4146	3923.18	26189	130.575
YBL046W	1326	1103.18	625	11.0819
YBL045C	1374	1151.18	7579	128.78
YBL044W	369	157.081	1	0.124525
YBL043W	774	551.293	130	4.61254
YBL042C	1920	1697.18	3872	44.6259
YBL041W	726	503.345	4451	172.97
YBL040C	660	437.345	1749	78.2249
YBL039W-B	180	28.9066	118	79.848
YBL039C	1740	1517.18	9320	120.16
YBL039C-A	84	19.7273	0	0
YBL038W	699	476.345	805	33.0563
YBL037W	3078	2855.18	2717	18.6138
YBL036C	774	551.293	1483	52.6184
YBL035C	2118	1895.18	2464	25.4314
YBL034C	4542	4319.18	3837	17.3768
YBL033C	1038	815.178	1243	29.8262
YBL032W	1146	923.178	5260	111.45
YBL031W	1017	794.178	991	24.4081
YBL030C	957	734.178	4955	132.014
YBL029C-A	285	89.904	1396	303.729
YBL029W	1131	908.178	361	7.77526
YBL028C	321	117.697	2182	362.634
YBL027W	570	348.095	21163.2	1189.22
YBL026W	288	92.147	1306	277.231
YBL025W	438	220.166	144	12.7936
YBL024W	2055	1832.18	8205	87.5971
YBL023C	2607	2384.18	2311	18.9601
YBL022C	3402	3179.18	13078	80.4647
YBL021C	435	217.188	239	21.5249
YBL020W	1725	1502.18	2296	29.8971
YBL019W	1563	1340.18	625	9.12214
YBL018C	402	186.528	393	41.2123
YBL017C	4740	4517.18	15812	68.4697
YBL016W	1062	839.178	1146	26.7122
YBL015W	1581	1358.18	1719	24.757
YBL014C	2685	2462.18	2410	19.1459
YBL013W	1206	983.178	396	7.87847
YBL012C	402	186.528	2	0.209732
YBL011W	2280	2057.18	6443	61.2626
YBL010C	843	620.178	608	19.1764
YBL009W	2031	1808.18	2136	23.1068
YBL008W-A	240	59.2391	0	0
YBL008W	2523	2300.18	1877	15.9618
YBL007C	3735	3512.18	22171	123.477
YBL006C	543	321.465	844	51.3556
YBL006W-A	150	20.7236	0	0
YBL005W	2931	2708.18	1948	14.0699
YBL005W-A	1323	1100.18	14260.9	253.549
YBL005W-B	5268	5045.18	87755.8	340.234
YBL004W	7482	7259.18	24238	65.3113
YBL003C	399	183.738	6844.66	728.674
YBL002W	396	180.981	8827	954.023
YBL001C	315	113.047	1299	224.765
YBR001C	2343	2120.18	1642	15.1489
YBR002C	861	638.178	1020	31.2635
YBR003W	1422	1199.18	1994	32.5252
YBR004C	1302	1079.18	1790	32.4443
YBR005W	642	419.429	567	26.4426
YBR006W	1494	1271.18	1003	15.4338
YBR007C	2211	1988.18	2580	25.383
YBR008C	1647	1424.18	1352	18.5691
YBR009C	312	110.656	9021.79	1594.76
YBR010W	411	194.864	3156.34	316.833
YBR011C	864	641.178	48605	1482.8
YBR012C	420	203.274	28	2.69435
YBR012W-A	1323	1100.18	321.222	5.71113
YBR012W-B	5271	5048.18	3025.78	11.7242
YBR013C	390	175.625	320	35.6405
YBR014C	612	389.469	528	26.5179
YBR015C	1794	1571.18	5419	67.4641
YBR016W	387	172.968	3844	434.708
YBR017C	2757	2534.18	8714	67.2604
YBR018C	1101	878.178	45	1.00233
YBR019C	2100	1877.18	42	0.437646
YBR020W	1587	1364.18	0	0
YBR021W	1902	1679.18	767	8.93465
YBR022W	534	312.625	475	29.72
YBR023C	3498	3275.18	6966	41.6033
YBR024W	906	683.178	485	13.8863
YBR025C	1185	962.178	26403	536.756
YBR026C	1143	920.178	2200	46.766
YBR027C	333	127.148	6	0.923038
YBR028C	1578	1355.18	1462	21.1023
YBR029C	1374	1151.18	3626	61.6119
YBR030W	1659	1436.18	1336	18.1961
YBR031W	1089	866.178	50724.1	1145.48
YBR032W	303	103.386	2	0.378395
YBR033W	2760	2537.18	150	1.15643
YBR034C	1047	824.178	2526	59.9503
YBR035C	687	464.345	2356	99.2462
YBR036C	1233	1010.18	4375	84.7148
YBR037C	888	665.178	392	11.5273
YBR038W	2892	2669.18	6899	50.5577
YBR039W	936	713.178	5434	149.039
YBR040W	897	674.178	23	0.667317
YBR041W	2010	1787.18	3559	38.9528
YBR042C	1194	971.178	1478	29.7683
YBR043C	2070	1847.18	1851	19.6009
YBR044C	1719	1496.18	1108	14.4856
YBR045C	1920	1697.18	282	3.25013
YBR046C	1005	782.178	598	14.9546
YBR047W	528	306.688	37	2.35985
YBR048W	471	251.585	18254.4	1419.26
YBR049C	2433	2210.18	5472	48.4281
YBR050C	1017	794.178	124	3.0541
YBR051W	351	141.91	43	5.92697
YBR052C	633	410.429	923	43.9889
YBR053C	1077	854.178	1640	37.5556
YBR054W	1035	812.178	9920	238.913
YBR055C	2700	2477.18	2137	16.8743
YBR056W	1506	1283.18	3686	56.1885
YBR056W-A	201	37.9391	2614	1347.71
YBR056C-B	159	23.014	0	0
YBR057C	1101	878.178	1060	23.6103
YBR058C	2346	2123.18	5565	51.2693
YBR058C-A	243	61.3074	2725	869.426
YBR059C	3327	3104.18	8782	55.3383
YBR060C	1863	1640.18	2784	33.2015
YBR061C	933	710.178	1502	41.3696
YBR062C	543	321.465	469	28.5377
YBR063C	1215	992.178	1528	30.124
YBR064W	429	211.58	0	0
YBR065C	1095	872.178	1571	35.233
YBR066C	663	440.345	7967	353.9
YBR067C	633	410.429	8863	422.398
YBR068C	1830	1607.18	9320	113.431
YBR069C	1860	1637.18	5056	60.4074
YBR070C	714	491.345	117	4.65778
YBR071W	636	413.429	2991	141.512
YBR072W	645	422.345	3497	161.96
YBR072C-A	162	23.482	9	7.49697
YBR073W	2877	2654.18	3125	23.0303
YBR074W	2931	2708.18	5194	37.5149
YBR076W	1065	842.178	37	0.859363
YBR076C-A	267	77.3057	208	52.6297
YBR077C	489	268.617	326	23.739
YBR078W	1290	1067.18	46740	856.704
YBR079C	2895	2672.18	29288	214.389
YBR080C	2277	2054.18	6002	57.1527
YBR081C	3999	3776.18	4291	22.2272
YBR082C	447	228.689	18045	1543.44
YBR083W	1461	1238.18	3707	58.5623
YBR084W	2928	2705.18	16004	115.721
YBR084C-A	570	348.095	22745.8	1278.15
YBR085W	924	701.178	114	3.18021
YBR085C-A	258	71.1536	5406	1486.13
YBR086C	2841	2618.18	19477	145.513
YBR087W	1065	842.178	1121	26.0364
YBR088C	777	554.293	1646	58.0857
YBR089W	600	377.622	2	0.103598
YBR089C-A	300	101	1495.35	289.601
YBR090C	369	157.081	188.652	23.4919
YBR091C	330	124.702	201	31.5285
YBR092C	1404	1181.18	5349	88.5801
YBR093C	1404	1181.18	363	6.01133
YBR094W	2262	2039.18	3693	35.4245
YBR095C	1293	1070.18	1121	20.4894
YBR096W	693	470.345	1754	72.9445
YBR097W	4365	4142.18	2622	12.3818
YBR098W	2076	1853.18	695	7.33579
YBR099C	384	170.234	90	10.3413
YBR101C	873	650.178	10576	318.176
YBR102C	2262	2039.18	2199	21.0935
YBR103W	1608	1385.18	1212	17.115
YBR103C-A	144	19.363	0	0
YBR104W	990	767.178	1208	30.7999
YBR105C	1089	866.178	1744	39.3839
YBR106W	567	345.165	4686	265.555
YBR107C	738	515.345	281	10.6657
YBR108W	2844	2621.18	3315	24.7381
YBR109C	444	225.804	2779	240.733
YBR109W-A	225	50.1772	10	3.89827
YBR110W	1350	1127.18	1577	27.3664
YBR111C	696	473.345	3197	132.113
YBR111W-A	291	94.3452	358	74.2236
YBR112C	2901	2678.18	17759	129.706
YBR113W	483	262.964	4	0.297538
YBR114W	2373	2150.18	1832	16.6659
YBR115C	4179	3956.18	11817	58.4266
YBR116C	528	306.688	8	0.510238
YBR117C	2046	1823.18	272	2.91823
YBR118W	1377	1154.18	218147	3697.05
YBR119W	897	674.178	718	20.8319
YBR120C	489	268.617	202	14.7095
YBR121C	2004	1781.18	24863	273.039
YBR121C-A	159	23.014	0	0
YBR122C	534	312.625	1281	80.1502
YBR123C	1950	1727.18	1072	12.1405
YBR124W	360	149.485	2	0.261705
YBR125C	1182	959.178	1921	39.1748
YBR126C	1488	1265.18	19811	306.291
YBR126W-A	207	40.7686	792.325	380.152
YBR126W-B	144	19.363	357.675	361.322
YBR127C	1554	1331.18	33145	487.036
YBR128C	1035	812.178	99	2.38431
YBR129C	987	764.178	360	9.21482
YBR130C	1278	1055.18	2699	50.033
YBR131W	2115	1892.18	928	9.59323
YBR131C-A	90	17.6	0	0
YBR132C	1791	1568.18	1091	13.6084
YBR133C	2484	2261.18	4939	42.7251
YBR134W	402	186.528	1	0.104866
YBR135W	453	234.339	1220	101.834
YBR136W	7107	6884.18	5737	16.3009
YBR137W	540	318.593	555	34.075
YBR138C	1575	1352.18	774	11.1966
YBR139W	1527	1304.18	3105	46.5697
YBR140C	9279	9056.18	21159	45.7014
YBR141C	1014	791.178	374	9.24648
YBR141W-A	96	16.5	0	0
YBR142W	2322	2099.18	5822	54.2503
YBR143C	1314	1091.18	8673	155.472
YBR144C	315	113.047	3	0.519087
YBR145W	1056	833.178	226	5.30578
YBR146W	837	614.178	2465	78.5058
YBR147W	891	668.178	71	2.07848
YBR148W	1830	1607.18	165	2.00816
YBR149W	1035	812.178	7178	172.875
YBR150C	3285	3062.18	1737.33	11.0976
YBR151W	951	728.178	3274	87.9468
YBR152W	876	653.178	654	19.5851
YBR153W	735	512.345	780	29.7791
YBR154C	648	425.345	2528	116.256
YBR155W	1158	935.178	1100	23.0079
YBR156C	2097	1874.18	1594	16.6363
YBR157C	768	545.293	491	17.6129
YBR158W	1650	1427.18	11474	157.259
YBR159W	1044	821.178	3882	92.4692
YBR160W	897	674.178	1748	50.7161
YBR161W	1131	908.178	1079	23.2396
YBR162C	1368	1145.18	38315	654.448
YBR162W-A	198	36.5082	77	41.2553
YBR163W	1758	1535.18	2499	31.841
YBR164C	552	330.399	512	30.3117
YBR165W	834	611.178	1196	38.2774
YBR166C	1359	1136.18	1667	28.6991
YBR167C	423	205.899	194	18.4301
YBR168W	1242	1019.18	610	11.7074
YBR169C	2082	1859.18	7825	82.327
YBR170C	1743	1520.18	1768	22.7492
YBR171W	621	398.469	1821	89.3911
YBR172C	2223	2000.18	5600	54.7644
YBR173C	447	228.689	3230	276.271
YBR174C	315	113.047	27	4.67178
YBR175W	948	725.178	368	9.92618
YBR176W	939	716.178	370	10.1055
YBR177C	1356	1133.18	4508	77.8153
YBR178W	375	162.079	3	0.362054
YBR179C	2568	2345.18	2312	19.2837
YBR180W	1719	1496.18	13	0.169957
YBR181C	711	488.345	15194.5	608.611
YBR182C	1359	1136.18	1345	23.1555
YBR182C-A	195	34.9983	83	46.3884
YBR183W	951	728.178	601	16.1442
YBR184W	1572	1349.18	187	2.71114
YBR185C	837	614.178	537	17.1025
YBR186W	1695	1472.18	25	0.332169
YBR187W	843	620.178	1938	61.1246
YBR188C	423	205.899	643	61.0852
YBR189W	588	365.806	33441.8	1788.21
YBR190W	312	110.656	13	2.29798
YBR191W	483	262.964	22606.8	1681.6
YBR191W-A	75	17.2	2	2.27447
YBR192W	1134	911.178	903	19.3849
YBR193C	672	449.345	766	33.3448
YBR194W	372	159.6	271	33.2136
YBR195C	1269	1046.18	1098	20.5294
YBR196C	1665	1442.18	63175	856.851
YBR196C-A	150	20.7236	41	38.6987
YBR196C-B	105	14.6847	50	66.6016
YBR197C	654	431.345	1171	53.1021
YBR198C	2397	2174.18	4684	42.1406
YBR199W	1395	1172.18	3310	55.2349
YBR200W	1656	1433.18	1990	27.1601
YBR200W-A	165	24.4005	0	0
YBR201W	636	413.429	415	19.6348
YBR201C-A	204	39.3706	207	102.844
YBR202W	2538	2315.18	4937	41.7117
YBR203W	2775	2552.18	1369	10.4923
YBR204C	1128	905.178	663	14.3271
YBR205W	1215	992.178	3194.76	62.9836
YBR206W	324	119.942	1119.24	182.529
YBR207W	1398	1175.18	1754	29.1948
YBR208C	5508	5285.18	10485	38.805
YBR209W	318	115.454	7	1.18595
YBR210W	429	211.58	264	24.4067
YBR211C	975	752.178	540	14.0427
YBR212W	2019	1796.18	6267	68.2479
YBR213W	825	602.178	506	16.4363
YBR214W	1584	1361.18	7747	111.326
YBR215W	1878	1655.18	2353	27.8071
YBR216C	2025	1802.18	1895	20.5679
YBR217W	561	339.165	352	20.3007
YBR218C	3543	3320.18	19105.5	112.558
YBR219C	384	170.234	17.9527	2.06282
YBR220C	1683	1460.18	2393.05	32.0571
YBR221C	1101	878.178	8661	192.914
YBR221W-A	105	14.6847	0	0
YBR222C	1632	1409.18	6476	89.8918
YBR223C	1635	1412.18	788	10.9148
YBR223W-A	120	14.8462	0	0
YBR224W	516	295.05	11	0.729249
YBR225W	2703	2480.18	2868	22.6191
YBR226C	411	194.864	0	0
YBR227C	1563	1340.18	1177	17.1788
YBR228W	915	692.178	116	3.27808
YBR229C	2865	2642.18	7351	54.4206
YBR230C	405	189.258	2163	223.553
YBR230W-A	201	37.9391	117	60.3222
YBR231C	912	689.178	334	9.47969
YBR232C	360	149.485	0	0
YBR233W	1242	1019.18	882	16.9277
YBR233W-A	285	89.904	183	39.8154
YBR234C	1155	932.178	3040	63.7902
YBR235W	3363	3140.18	3128	19.4846
YBR236C	1311	1088.18	1098	19.737
YBR237W	2550	2327.18	1110	9.3298
YBR238C	2196	1973.18	7434	73.6945
YBR239C	1590	1367.18	1619	23.1633
YBR240C	1353	1130.18	171	2.95957
YBR241C	1467	1244.18	885	13.9136
YBR242W	717	494.345	1572	62.2016
YBR243C	1347	1124.18	1525	26.5347
YBR244W	489	268.617	1102	80.2467
YBR245C	3390	3167.18	4413	27.2546
YBR246W	1164	941.178	2292	47.6345
YBR247C	1452	1229.18	2738	43.571
YBR248C	1659	1436.18	1997	27.1987
YBR249C	1113	890.178	5853	128.612
YBR250W	1572	1349.18	208	3.0156
YBR251W	924	701.178	635	17.7143
YBR252W	444	225.804	774	67.0483
YBR253W	366	154.539	788	99.7394
YBR254C	528	306.688	668	42.6049
YBR255W	2085	1862.18	1391	14.6112
YBR255C-A	363	152.039	174	22.3858
YBR256C	717	494.345	1302	51.5181
YBR257W	840	617.178	580	18.3822
YBR258C	429	211.58	68	6.28656
YBR259W	2067	1844.18	1338	14.1916
YBR260C	2001	1778.18	3620	39.821
YBR261C	699	476.345	1193	48.989
YBR262C	321	117.697	265	44.0413
YBR263W	1473	1250.18	9363	146.495
YBR264C	600	377.622	272	14.0894
YBR265W	963	740.178	1478	39.0586
YBR267W	1182	959.178	2738	55.8359
YBR266C	453	234.339	0	0
YBR268W	318	115.454	457	77.4258
YBR269C	417	200.46	493	48.106
YBR270C	1638	1415.18	492	6.80038
YBR271W	1260	1037.18	1083	20.4246
YBR272C	1443	1220.18	783	12.5521
YBR273C	1311	1088.18	1490	26.7834
YBR274W	1584	1361.18	1157	16.6264
YBR275C	5751	5528.18	6092	21.5554
YBR276C	2424	2201.18	3667	32.5863
YBR277C	402	186.528	1	0.104866
YBR278W	606	383.469	374	19.0774
YBR279W	1338	1115.18	2675	46.9201
YBR280C	1914	1691.18	935	10.8144
YBR281C	2637	2414.18	2370	19.2025
YBR282W	441	222.986	541	47.4568
YBR283C	1473	1250.18	11335	177.349
YBR284W	2394	2171.18	514	4.6307
YBR285W	435	217.188	39	3.51243
YBR286W	1614	1391.18	36250	509.688
YBR287W	1284	1061.18	3037	55.9803
YBR288C	1452	1229.18	1366	21.7378
YBR289W	2718	2495.18	3566	27.955
YBR290W	966	743.178	2217	58.3515
YBR291C	900	677.178	308	8.89666
YBR292C	372	159.6	88	10.7852
YBR293W	1425	1202.18	425	6.91511
YBR294W	2580	2357.18	28	0.232351
YBR295W	3651	3428.18	1216	6.93824
YBR296C	1725	1502.18	10	0.130214
YBR296C-A	120	14.8462	3	3.95263
YBR297W	1407	1184.18	157.296	2.59825
YBR298C	1845	1622.18	301	3.6295
YBR298C-A	222	48.3812	1	0.404299
YBR299W	1755	1532.18	74.5068	0.951187
YBR300C	498	277.453	0	0
YBR301W	363	152.039	21.0442	2.70743
YBR302C	1140	917.178	2093.71	44.6521
YCL076W	744	521.293	1	0.037523
YCL075W	441	222.986	1	0.0877205
YCL074W	927	704.178	2	0.0555554
YCL073C	1848	1625.18	0	0
YCL069W	1377	1154.18	0	0
YCL068C	783	560.293	16.9033	0.590115
YCL067C	633	410.429	413	19.683
YCL066W	528	306.688	3.5	0.223229
YCL065W	369	157.081	0	0
YCL064C	1083	860.178	1508	34.2919
YCL063W	1272	1049.18	1408	26.2502
YCL061C	3291	3068.18	2663	16.9773
YCL059C	951	728.178	2993	80.3985
YCL058C	459	239.954	16	1.30428
YCL058W-A	342	134.769	130	18.8683
YCL057C-A	294	96.4534	716	145.203
YCL057W	2139	1916.18	6913	70.5683
YCL056C	435	217.188	177	15.941
YCL055W	1008	785.178	718	17.8869
YCL054W-A	87	17.2	43	48.9011
YCL054W	2526	2303.18	4566	38.7782
YCL052C	1251	1028.18	2254	42.881
YCL051W	1752	1529.18	1568	20.057
YCL050C	966	743.178	9417	247.856
YCL049C	939	716.178	693	18.9274
YCL048W-A	240	59.2391	3	0.990585
YCL048W	1392	1169.18	14	0.234221
YCL047C	777	554.293	511	18.0327
YCL045C	2283	2060.18	9521	90.3976
YCL046W	324	119.942	1	0.163083
YCL044C	1254	1031.18	4212	79.8976
YCL043C	1569	1346.18	76924	1117.73
YCL041C	495	274.48	100	7.12637
YCL042W	360	149.485	450.852	58.9952
YCL040W	1503	1280.18	19072.1	291.413
YCL039W	2238	2015.18	3419	33.1867
YCL038C	1587	1364.18	842	12.0731
YCL037C	1305	1082.18	32780	592.501
YCL036W	1701	1478.18	1172	15.5089
YCL035C	333	127.148	478	73.5353
YCL034W	1065	842.178	1278	29.6829
YCL033C	507	286.282	811	55.4122
YCL032W	1041	818.178	891	21.3014
YCL031C	894	671.178	3928	114.476
YCL030C	2400	2177.18	4076	36.6201
YCL029C	1323	1100.18	1662	29.5493
YCL028W	1218	995.178	4141	81.3923
YCL027W	1539	1316.18	830	12.3351
YCL026C-B	582	360.06	270	14.6679
YCL026C-A	582	360.06	18	0.977861
YCL025C	1902	1679.18	1925	22.424
YCL023C	348	139.573	1	0.140145
YCL024W	3114	2891.18	1699	11.4947
YCL022C	516	295.05	0	0
YCL021W-A	378	164.773	788	93.5448
YCL020W	1317	1094.18	40.0676	0.716283
YCL019W	5313	5090.18	13118.6	50.4118
YCL018W	1095	872.178	0	0
YCL017C	1494	1271.18	3381	52.0257
YCL016C	1143	920.178	610	12.9669
YCL014W	4911	4688.18	6378	26.6109
YCL012C	405	189.258	275	28.4221
YCL011C	1284	1061.18	3903	71.9431
YCL010C	780	557.293	1550	54.4035
YCL009C	930	707.178	16268	449.971
YCL008C	1158	935.178	2188	45.7648
YCL007C	393	178.332	3	0.329056
YCL005W-A	222	48.3812	188	76.0082
YCL005W	771	548.293	1208	43.0956
YCL004W	1566	1343.18	684	9.96097
YCL002C	792	569.293	549	18.8632
YCL001W	567	345.165	2847	161.339
YCL001W-A	462	242.759	16	1.28921
YCL001W-B	255	68.9828	43	12.1929
YCR001W	315	113.047	0	0
YCR002C	969	746.178	2892	75.8114
YCR003W	552	330.399	308	18.2344
YCR004C	744	521.293	2446	91.7812
YCR005C	1383	1160.18	7343	123.802
YCR006C	474	254.431	184	14.1458
YCR007C	720	497.345	506	19.9009
YCR008W	1812	1589.18	9346	115.036
YCR009C	798	575.178	4712	160.244
YCR010C	852	629.178	21	0.652867
YCR011C	3150	2927.18	3788	25.3128
YCR012W	1251	1028.18	90885	1729.03
YCR013C	648	425.345	9	0.413886
YCR014C	1749	1526.18	516	6.61338
YCR015C	954	731.178	313	8.37337
YCR016W	873	650.178	946	28.4602
YCR017C	2862	2639.18	6096	45.1809
YCR018C	666	443.345	661	29.1635
