target_id	length	eff_length	est_counts	tpm
YBL061C	2091	1880.72	1718	36.7306
YBL060W	2064	1853.72	1029	22.3203
YBL059C-A	330	132.278	96	29.1818
YBL059W	582	372.222	71	7.66981
YBL058W	1272	1061.72	1835	69.4953
YBL057C	627	416.907	250	24.1118
YBL056W	1407	1196.72	1731	58.1613
YBL055C	1257	1046.72	999	38.3764
YBL054W	1578	1367.72	2857	83.9928
YBL053W	375	172.015	14	3.27258
YBL052C	2496	2285.72	1810	31.8408
YBL051C	2007	1796.72	5750	128.682
YBL050W	879	668.717	415	24.9536
YBL049W	417	210.53	89	16.9983
YBL048W	312	117.31	3	1.02829
YBL047C	4146	3935.72	25936	264.976
YBL046W	1326	1115.72	310	11.1721
YBL045C	1374	1163.72	1956	67.5849
YBL044W	369	166.608	1	0.241342
YBL043W	774	563.717	39	2.78184
YBL042C	1920	1709.72	2843	66.8622
YBL041W	726	515.717	1077	83.9716
YBL040C	660	449.907	582	52.015
YBL039W-B	180	31.1213	51	65.8931
YBL039C	1740	1529.72	3358	88.2669
YBL039C-A	84	19.6143	0	0
YBL038W	699	488.717	241	19.8284
YBL037W	3078	2867.72	2393	33.5532
YBL036C	774	563.717	705	50.2871
YBL035C	2118	1907.72	1785	37.6229
YBL034C	4542	4331.72	3468	32.1919
YBL033C	1038	827.717	609	29.5845
YBL032W	1146	935.717	1442	61.9653
YBL031W	1017	806.717	531	26.4668
YBL030C	957	746.717	1314	70.7567
YBL029C-A	285	96.2322	187	78.1356
YBL029W	1131	920.717	57	2.4893
YBL028C	321	124.96	331	106.508
YBL027W	570	360.258	4923.75	549.553
YBL026W	288	98.3918	212	86.6373
YBL025W	438	230.883	42	7.31452
YBL024W	2055	1844.72	3743	81.5865
YBL023C	2607	2396.72	1413	23.7057
YBL022C	3402	3191.72	8519	107.323
YBL021C	435	227.906	72	12.703
YBL020W	1725	1514.72	1412	37.4827
YBL019W	1563	1352.72	390	11.5927
YBL018C	402	196.728	146	29.8411
YBL017C	4740	4529.72	23477	208.401
YBL016W	1062	851.717	628	29.6478
YBL015W	1581	1370.72	1079	31.652
YBL014C	2685	2474.72	2333	37.9068
YBL013W	1206	995.717	399	16.1126
YBL012C	402	196.728	0	0
YBL011W	2280	2069.72	5214	101.295
YBL010C	843	632.717	181	11.5026
YBL009W	2031	1820.72	1171	25.8608
YBL008W-A	240	63.8161	1	0.630083
YBL008W	2523	2312.72	1279	22.237
YBL007C	3735	3524.72	14566	166.167
YBL006C	543	333.362	419	50.5388
YBL006W-A	150	23.6074	0	0
YBL005W	2931	2720.72	1903	28.1244
YBL005W-A	1323	1112.72	36644.6	1324.2
YBL005W-B	5268	5057.72	226554	1801.13
YBL004W	7482	7271.72	28657	158.461
YBL003C	399	194.007	757.063	156.907
YBL002W	396	191.202	1753	368.652
YBL001C	315	119.742	297	99.7328
YBR001C	2343	2132.72	776	14.6304
YBR002C	861	650.717	480	29.6604
YBR003W	1422	1211.72	978	32.4538
YBR004C	1302	1091.72	889	32.7431
YBR005W	642	431.907	234	21.7848
YBR006W	1494	1283.72	797	24.9642
YBR007C	2211	2000.72	1567	31.4928
YBR008C	1647	1436.72	1125	31.4854
YBR009C	312	117.31	1875.99	643.018
YBR010W	411	205.075	646.326	126.726
YBR011C	864	653.717	12172	748.687
YBR012C	420	213.401	30	5.65266
YBR012W-A	1323	1112.72	1383.89	50.0087
YBR012W-B	5271	5060.72	5533.91	43.9692
YBR013C	390	185.8	198	42.8496
YBR014C	612	401.989	200	20.0052
YBR015C	1794	1583.72	4356	110.596
YBR016W	387	183.008	724	159.073
YBR017C	2757	2546.72	4664	73.6387
YBR018C	1101	890.717	37	1.67028
YBR019C	2100	1889.72	25	0.531951
YBR020W	1587	1376.72	0	0
YBR021W	1902	1691.72	644	15.3069
YBR022W	534	324.494	155	19.2067
YBR023C	3498	3287.72	7976	97.5481
YBR024W	906	695.717	177	10.2298
YBR025C	1185	974.717	6787	279.98
YBR026C	1143	932.717	881	37.9799
YBR027C	333	134.866	1	0.298144
YBR028C	1578	1367.72	761	22.3726
YBR029C	1374	1163.72	1718	59.3614
YBR030W	1659	1448.72	1000	27.7552
YBR031W	1089	878.717	13549.3	620.006
YBR032W	303	109.722	1	0.366467
YBR033W	2760	2549.72	186	2.93325
YBR034C	1047	836.717	1095	52.6216
YBR035C	687	476.813	635	53.5493
YBR036C	1233	1022.72	2671	105.014
YBR037C	888	677.717	145	8.60296
YBR038W	2892	2681.72	5380	80.6673
YBR039W	936	725.717	1835	101.671
YBR040W	897	686.717	4	0.234213
YBR041W	2010	1799.72	2535	56.6372
YBR042C	1194	983.717	659	26.9366
YBR043C	2070	1859.72	1692	36.5832
YBR044C	1719	1508.72	935	24.9191
YBR045C	1920	1709.72	201	4.72716
YBR046C	1005	794.717	215	10.8781
YBR047W	528	318.494	16	2.01998
YBR048W	471	262.792	3575.97	547.154
YBR049C	2433	2222.72	2947	53.3119
YBR050C	1017	806.717	28	1.39561
YBR051W	351	150.724	2	0.533551
YBR052C	633	422.907	177	16.8289
YBR053C	1077	866.717	600	27.8357
YBR054W	1035	824.717	4304	209.843
YBR055C	2700	2489.72	1862	30.0717
YBR056W	1506	1295.72	1823	56.5724
YBR056W-A	201	41.1428	552	539.477
YBR056C-B	159	24.8349	1	1.61907
YBR057C	1101	890.717	456	20.5851
YBR058C	2346	2135.72	2116	39.8382
YBR058C-A	243	65.8655	726	443.207
YBR059C	3327	3116.72	8506	109.738
YBR060C	1863	1652.72	1196	29.0978
YBR061C	933	722.717	436	24.2575
YBR062C	543	333.362	180	21.7112
YBR063C	1215	1004.72	1000	40.0207
YBR064W	429	222.202	0	0
YBR065C	1095	884.717	1018	46.267
YBR066C	663	452.907	2207	195.939
YBR067C	633	422.907	699	66.46
YBR068C	1830	1619.72	3447	85.5717
YBR069C	1860	1649.72	2808	68.4409
YBR070C	714	503.717	67	5.34831
YBR071W	636	425.907	1359	128.302
YBR072W	645	434.907	1339	123.798
YBR072C-A	162	25.3015	0	0
YBR073W	2877	2666.72	3822	57.6291
YBR074W	2931	2720.72	3850	56.8991
YBR076W	1065	854.717	13	0.611574
YBR076C-A	267	82.5261	75	36.5425
YBR077C	489	280.272	117	16.7855
YBR078W	1290	1079.72	17619	656.144
YBR079C	2895	2684.72	16113	241.327
YBR080C	2277	2066.72	2688	52.2969
YBR081C	3999	3788.72	3399	36.0734
YBR082C	447	239.576	3370	565.608
YBR083W	1461	1250.72	2077	66.7737
YBR084W	2928	2717.72	11407	168.77
YBR084C-A	570	360.258	5556.25	620.149
YBR085W	924	713.717	43	2.42254
YBR085C-A	258	76.1973	1344	709.231
YBR086C	2841	2630.72	9240	141.23
YBR087W	1065	854.717	369	17.3593
YBR088C	777	566.717	493	34.9791
YBR089W	600	390.069	0	0
YBR089C-A	300	107.311	509.912	191.064
YBR090C	369	166.608	79.0881	19.0873
YBR091C	330	132.278	52	15.8068
YBR092C	1404	1193.72	2188	73.7011
YBR093C	1404	1193.72	383	12.9011
YBR094W	2262	2051.72	1511	29.6125
YBR095C	1293	1082.72	521	19.3487
YBR096W	693	482.717	627	52.228
YBR097W	4365	4154.72	2379	23.024
YBR098W	2076	1865.72	630	13.5776
YBR099C	384	180.25	1	0.223076
YBR101C	873	662.717	880	53.3928
YBR102C	2262	2051.72	1923	37.6869
YBR103W	1608	1397.72	537	15.4484
YBR103C-A	144	22.8285	0	0
YBR104W	990	779.717	471	24.2891
YBR105C	1089	878.717	1068	48.8709
YBR106W	567	357.258	1657	186.495
YBR107C	738	527.717	168	12.8008
YBR108W	2844	2633.72	3744	57.1603
YBR109C	444	236.672	561	95.3112
YBR109W-A	225	54.2045	10	7.4181
YBR110W	1350	1139.72	1046	36.9031
YBR111C	696	485.717	725	60.0182
YBR111W-A	291	100.519	95	38.0019
YBR112C	2901	2690.72	11041.1	164.996
YBR113W	483	274.439	4	0.58606
YBR114W	2373	2162.72	1263	23.4818
YBR115C	4179	3968.72	2	0.0202632
YBR116C	528	318.494	11.4449	1.44491
YBR117C	2046	1835.72	230.555	5.05007
YBR118W	1377	1166.72	85379.1	2942.48
YBR119W	897	686.717	306	17.9173
YBR120C	489	280.272	53	7.6037
YBR121C	2004	1793.72	9465	212.175
YBR121C-A	159	24.8349	0	0
YBR122C	534	324.494	312	38.6612
YBR123C	1950	1739.72	641	14.8152
YBR124W	360	158.532	0	0
YBR125C	1182	971.717	863	35.7108
YBR126C	1488	1277.72	7671	241.405
YBR126W-A	207	43.9959	234.22	214.062
YBR126W-B	144	22.8285	147.78	260.295
YBR127C	1554	1343.72	12019	359.657
YBR128C	1035	824.717	57	2.77906
YBR129C	987	776.717	149	7.7135
YBR130C	1278	1067.72	967	36.4165
YBR131W	2115	1904.72	525	11.083
YBR131C-A	90	19.6632	0	0
YBR132C	1791	1580.72	675	17.1703
YBR133C	2484	2273.72	5060	89.4833
YBR134W	402	196.728	0	0
YBR135W	453	245.283	740	121.309
YBR136W	7107	6896.72	8748	51.0028
YBR137W	540	330.429	135	16.428
YBR138C	1575	1364.72	411	12.1095
YBR139W	1527	1316.72	1920	58.6323
YBR140C	9279	9068.72	31118	137.973
YBR141C	1014	803.717	233	11.6568
YBR141W-A	96	19.6489	0	0
YBR142W	2322	2111.72	2798	53.277
YBR143C	1314	1103.72	3016	109.876
YBR144C	315	119.742	4	1.3432
YBR145W	1056	845.717	138	6.56118
YBR146W	837	626.717	619	39.7143
YBR147W	891	680.717	41	2.42184
YBR148W	1830	1619.72	75	1.86187
YBR149W	1035	824.717	3631	177.031
YBR150C	3285	3074.72	1444	18.8838
YBR151W	951	740.717	1659	90.058
YBR152W	876	665.717	512	30.9249
YBR153W	735	524.717	551	42.2235
YBR154C	648	437.907	676	62.0716
YBR155W	1158	947.717	447	18.9652
YBR156C	2097	1886.72	1064	22.6758
YBR157C	768	557.717	371	26.7478
YBR158W	1650	1439.72	10483	292.777
YBR159W	1044	833.717	1060	51.1229
YBR160W	897	686.717	774	45.3202
YBR161W	1131	920.717	590	25.7664
YBR162C	1368	1157.72	28661	995.445
YBR162W-A	198	39.6935	57	57.7409
YBR163W	1758	1547.72	2287	59.4159
YBR164C	552	342.362	185	21.7277
YBR165W	834	623.717	264	17.0194
YBR166C	1359	1148.72	766	26.8129
YBR167C	423	216.357	48	8.92067
YBR168W	1242	1031.72	294	11.4582
YBR169C	2082	1871.72	2713	58.2824
YBR170C	1743	1532.72	964	25.2897
YBR171W	621	410.989	714	69.8547
YBR172C	2223	2012.72	4442	88.7409
YBR173C	447	239.576	661	110.94
YBR174C	315	119.742	2	0.671601
YBR175W	948	737.717	161	8.77535
YBR176W	939	728.717	139	7.6698
YBR177C	1356	1145.72	1771	62.154
YBR178W	375	172.015	1	0.233756
YBR179C	2568	2357.72	1269	21.642
YBR180W	1719	1508.72	8	0.213211
YBR181C	711	500.717	4234.9	340.079
YBR182C	1359	1148.72	748	26.1828
YBR182C-A	195	38.2726	11	11.5567
YBR183W	951	740.717	192	10.4226
YBR184W	1572	1361.72	79	2.33275
YBR185C	837	626.717	147	9.43136
YBR186W	1695	1484.72	25	0.677056
YBR187W	843	632.717	676	42.9601
YBR188C	423	216.357	140	26.0186
YBR189W	588	378.184	7663.89	814.843
YBR190W	312	117.31	2	0.685524
YBR191W	483	274.439	3841	562.764
YBR191W-A	75	21.4048	0	0
YBR192W	1134	923.717	417	18.152
YBR193C	672	461.907	302	26.2894
YBR194W	372	169.296	88	20.9008
YBR195C	1269	1058.72	482	18.3061
YBR196C	1665	1454.72	30392	840.057
YBR196C-A	150	23.6074	22	37.4717
YBR196C-B	105	21.3351	36	67.8478
YBR197C	654	443.907	709	64.2218
YBR198C	2397	2186.72	3256	59.8715
YBR199W	1395	1184.72	2008	68.1518
YBR200W	1656	1445.72	950	26.4222
YBR200W-A	165	26.2213	0	0
YBR201W	636	425.907	143	13.5005
YBR201C-A	204	42.6983	57	53.6776
YBR202W	2538	2327.72	2253	38.9188
YBR203W	2775	2564.72	2004	31.4186
YBR204C	1128	917.717	219	9.59541
YBR205W	1215	1004.72	1305.34	52.2406
YBR206W	324	127.419	411.66	129.907
YBR207W	1398	1187.72	1027	34.7685
YBR208C	5508	5297.72	7704	58.473
YBR209W	318	122.335	11	3.61551
YBR210W	429	222.202	110	19.9055
YBR211C	975	764.717	196	10.3058
YBR212W	2019	1808.72	2865	63.6916
YBR213W	825	614.717	202	13.2131
YBR214W	1584	1373.72	3972	116.263
YBR215W	1878	1667.72	1355	32.6697
YBR216C	2025	1814.72	974	21.5813
YBR217W	561	351.294	200	22.8922
YBR218C	3543	3332.72	9952.85	120.082
YBR219C	384	180.25	5.65033	1.26045
YBR220C	1683	1472.72	1520.35	41.51
YBR221C	1101	890.717	3095	139.717
YBR221W-A	105	21.3351	0	0
YBR222C	1632	1421.72	3999	113.101
YBR223C	1635	1424.72	793	22.3807
YBR223W-A	120	19.2468	0	0
YBR224W	516	306.682	9	1.18
YBR225W	2703	2492.72	2178	35.1328
YBR226C	411	205.075	0	0
YBR227C	1563	1352.72	624	18.5484
YBR228W	915	704.717	123	7.01808
YBR229C	2865	2654.72	7261	109.978
YBR230C	405	199.526	331	66.7047
YBR230W-A	201	41.1428	46	44.9564
YBR231C	912	701.717	168	9.62666
YBR232C	360	158.532	0	0
YBR233W	1242	1031.72	343	13.3679
YBR233W-A	285	96.2322	57	23.8167
YBR234C	1155	944.717	1687	71.8028
YBR235W	3363	3152.72	3250	41.4502
YBR236C	1311	1100.72	1003	36.6398
YBR237W	2550	2339.72	913	15.6905
YBR238C	2196	1985.72	5849	118.438
YBR239C	1590	1379.72	700	20.4003
YBR240C	1353	1142.72	122	4.29289
YBR241C	1467	1256.72	562	17.9815
YBR242W	717	506.717	581	46.104
YBR243C	1347	1136.72	642	22.7097
YBR244W	489	280.272	301	43.1833
YBR245C	3390	3179.72	2262	28.6044
YBR246W	1164	953.717	792	33.3913
YBR247C	1452	1241.72	1090	35.2965
YBR248C	1659	1448.72	1000	27.7552
YBR249C	1113	902.717	1802	80.2659
YBR250W	1572	1361.72	114	3.36625
YBR251W	924	713.717	252	14.1972
YBR252W	444	236.672	247	41.9641
YBR253W	366	163.847	159	39.02
YBR254C	528	318.494	210	26.5122
YBR255W	2085	1874.72	1204	25.8237
YBR255C-A	363	161.201	54	13.4696
YBR256C	717	506.717	720	57.1341
YBR257W	840	629.717	151	9.64184
YBR258C	429	222.202	20	3.61917
YBR259W	2067	1856.72	993	21.5046
YBR260C	2001	1790.72	1968	44.1902
YBR261C	699	488.717	409	33.6507
YBR262C	321	124.96	82	26.3857
YBR263W	1473	1262.72	5000	159.218
YBR264C	600	390.069	154	15.8748
YBR265W	963	752.717	318	16.9873
YBR267W	1182	971.717	1389	57.4765
YBR266C	453	245.283	0	0
YBR268W	318	122.335	138	45.3582
YBR269C	417	210.53	129	24.6379
YBR270C	1638	1427.72	527	14.8421
YBR271W	1260	1049.72	468	17.9268
YBR272C	1443	1232.72	356	11.6122
YBR273C	1311	1100.72	528	19.288
YBR274W	1584	1373.72	490	14.3426
YBR275C	5751	5540.72	8712	63.2237
YBR276C	2424	2213.72	4592	83.408
YBR277C	402	196.728	0	0
YBR278W	606	396.069	117	11.878
YBR279W	1338	1127.72	865	30.8421
YBR280C	1914	1703.72	526	12.4141
YBR281C	2637	2426.72	1345	22.286
YBR282W	441	233.696	158	27.1853
YBR283C	1473	1262.72	4464	142.15
YBR284W	2394	2183.72	354	6.51831
YBR285W	435	227.906	10	1.7643
YBR286W	1614	1403.72	13769	394.413
YBR287W	1284	1073.72	1499	56.1358
YBR288C	1452	1241.72	556	18.0045
YBR289W	2718	2507.72	2328	37.3278
YBR290W	966	755.717	872	46.3965
YBR291C	900	689.717	249	14.5163
YBR292C	372	169.296	49	11.638
YBR293W	1425	1214.72	501	16.5841
YBR294W	2580	2369.72	11	0.186648
YBR295W	3651	3440.72	2010	23.4896
YBR296C	1725	1514.72	16	0.424734
YBR296C-A	120	19.2468	0	0
YBR297W	1407	1196.72	95.8589	3.22084
YBR298C	1845	1634.72	251	6.1739
YBR298C-A	222	52.4047	0	0
YBR299W	1755	1544.72	30.6486	0.797794
YBR300C	498	289.069	0	0
YBR301W	363	161.201	17.6961	4.41408
YBR302C	1140	929.717	697.4	30.1619
YCL076W	744	533.717	0	0
YCL075W	441	233.696	0	0
YCL074W	927	716.717	0	0
YCL073C	1848	1637.72	0	0
YCL069W	1377	1166.72	0	0
YCL068C	783	572.717	0	0
YCL067C	633	422.907	228	21.6779
YCL066W	528	318.494	81	10.2261
YCL065W	369	166.608	0	0
YCL064C	1083	872.717	1231	56.7169
YCL063W	1272	1061.72	761	28.8207
YCL061C	3291	3080.72	2490	32.4994
YCL059C	951	740.717	656	35.6106
YCL058C	459	251.233	5	0.800242
YCL058W-A	342	142.78	86	24.2191
YCL057C-A	294	102.932	149	58.2052
YCL057W	2139	1928.72	4341	90.5002
YCL056C	435	227.906	73	12.8794
YCL055W	1008	797.717	235	11.8453
YCL054W-A	87	20.5128	0	0
YCL054W	2526	2315.72	2256	39.1725
YCL052C	1251	1040.72	952	36.7818
YCL051W	1752	1541.72	882	23.0034
YCL050C	966	755.717	2115	112.533
YCL049C	939	728.717	326	17.9882
YCL048W-A	240	63.8161	3	1.89025
YCL048W	1392	1181.72	5	0.170131
YCL047C	777	566.717	132	9.36561
YCL045C	2283	2072.72	7173	139.152
YCL046W	324	127.419	0	0
YCL044C	1254	1043.72	2059	79.3235
YCL043C	1569	1358.72	52992	1568.23
YCL041C	495	286.272	94.2212	13.2342
YCL042W	360	158.532	269.131	68.2613
YCL040W	1503	1292.72	7073.87	220.03
YCL039W	2238	2027.72	1850	36.6853
YCL038C	1587	1376.72	682	19.919
YCL037C	1305	1094.72	15371	564.584
YCL036W	1701	1490.72	863	23.2779
YCL035C	333	134.866	203	60.5233
YCL034W	1065	854.717	743	34.9538
YCL033C	507	297.833	225	30.3765
YCL032W	1041	830.717	475	22.9916
YCL031C	894	683.717	1177	69.2195
YCL030C	2400	2189.72	3572	65.5921
YCL029C	1323	1112.72	1077	38.9188
YCL028W	1218	1007.72	1548	61.7676
YCL027W	1539	1328.72	642	19.4281
YCL026C-B	582	372.222	97	10.4785
YCL026C-A	582	372.222	20	2.16051
YCL025C	1902	1691.72	826	19.6327
YCL023C	348	148.195	6	1.62797
YCL024W	3114	2903.72	976	13.5152
YCL022C	516	306.682	0	0
YCL021W-A	378	174.908	3003	690.357
YCL020W	1317	1106.72	118.53	4.30647
YCL019W	5313	5102.72	32436	255.596
YCL018W	1095	884.717	2744	124.712
YCL017C	1494	1283.72	1602	50.1789
YCL016C	1143	932.717	389	16.7698
YCL014W	4911	4700.72	8881	75.9671
YCL012C	405	199.526	111	22.3692
YCL011C	1284	1073.72	2223	83.2488
YCL010C	780	569.717	1516	106.996
YCL009C	930	719.717	4553	254.369
YCL008C	1158	947.717	1858	78.8307
YCL007C	393	188.59	9	1.9189
YCL005W-A	222	52.4047	54	41.4335
YCL005W	771	560.717	556	39.8712
YCL004W	1566	1355.72	722	21.4139
YCL002C	792	581.717	618	42.7174
YCL001W	567	357.258	575	64.7163
YCL001W-A	462	254.208	13	2.05628
YCL001W-B	255	73.9614	22	11.9604
YCR001W	315	119.742	0	0
YCR002C	969	758.717	770	40.8074
YCR003W	552	342.362	139	16.3251
YCR004C	744	533.717	504	37.9706
YCR005C	1383	1172.72	4855	166.465
YCR006C	474	265.765	334	50.5331
YCR007C	720	509.717	285	22.4825
YCR008W	1812	1601.72	5257	131.972
YCR009C	798	587.717	1142	78.1315
YCR010C	852	641.717	7	0.438614
YCR011C	3150	2939.72	2966	40.5689
YCR012W	1251	1040.72	34936	1349.8
YCR013C	648	437.907	7	0.642753
YCR014C	1749	1538.72	606	15.8359
YCR015C	954	743.717	303	16.3819
YCR016W	873	662.717	279	16.9279
YCR017C	2862	2651.72	5235	79.3812
YCR018C	666	455.907	286	25.2242
YCR018C-A	255	73.9614	205.602	111.776
YCR019W	1092	881.717	182	8.29985
YCR020C	648	437.907	102	9.36583
YCR020C-A	267	82.5261	61	29.7212
YCR020W-B	237	61.8197	66	42.9284
YCR021C	999	788.717	1067	54.3966
YCR022C	345	145.643	13	3.58906
